scorer,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah
individuals,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup1,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup10,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup11,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup12,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup2,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup3,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup4,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup5,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup6,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup7,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup8,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9,pup9
bodyparts,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose,back1,back1,back2,back2,back3,back3,back4,back4,back5,back5,back6,back6,ears,ears,eyes,eyes,nose,nose
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
0,6.299939726495139,0.21299999952316284,7.8042433448651,0.21299999952316284,6.171315342434223,0.1770000010728836,3.6008356437239075,0.2590000033378601,9.49096624163583,0.29899999499320984,6.164169837506423,0.5199999809265137,1.3858324588537068,0.2540000081062317,31.644567544171217,0.22499999403953552,33.46355631536154,0.15199999511241913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.040216391973372,0.35199999809265137,5.17107935822931,0.1550000011920929,16.407479055495234,0.14499999582767487,8.053525225096337,0.21699999272823334,9.576356368946499,0.1860000044107437,1.8367757430312581,0.31299999356269836,5.834780622287346,0.6629999876022339,10.041062833288724,0.2280000001192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12.022133859084025,0.164000004529953,40.02130432232571,0.12800000607967377,,,,,,,,,15.183203373355683,0.4399999976158142,9.313768820513701,0.29600000381469727,8.882084209777508,0.20100000500679016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.693995945828803,0.0860000029206276,17.12647306671356,0.0560000017285347,14.609811657559368,0.06700000166893005,9.34318106413315,0.05400000140070915,14.68572276490181,0.03200000151991844,34.505665091071876,0.02199999988079071,29.466743890724022,0.1979999989271164,19.937175395672437,0.41200000047683716,5.901745776271531,0.19300000369548798,9.038974077908968,0.09799999743700027,7.932214769997908,0.07800000160932541,0.2617932842740155,0.035999998450279236,10.768241001151393,0.03999999910593033,13.913929722146456,0.04399999976158142,15.805153438965435,0.04100000113248825,7.518154799537962,0.2639999985694885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3.6967275611722,0.08299999684095383,36.480676358607056,0.16099999845027924,25.322610881560685,0.07500000298023224,13.131612524092052,0.06800000369548798,20.463586561247748,0.03400000184774399,51.21678198126806,0.050999999046325684,24.0294014353346,0.21400000154972076,19.67423961270065,0.18700000643730164,24.58911606963197,0.14000000059604645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.642696726686601,0.07999999821186066,7.082022358198152,0.10400000214576721,51.44877589108942,0.1120000034570694,29.303907416983385,0.04800000041723251,26.179779347586912,0.04100000113248825,11.387753454571127,0.03999999910593033,12.961045424380021,0.09300000220537186,31.865359682620674,0.027000000700354576,5.3830283343366645,0.023000000044703484,,,,,,,,,,,,,202.68980573200952,0.017999999225139618,209.76228302823077,0.014999999664723873,223.98978398741147,0.03400000184774399,35.56694687780345,0.019999999552965164,,,,,,,,,,,10.6528610029902,0.0560000017285347,21.30870328744983,0.03799999877810478,53.23760980338425,0.023000000044703484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8.60628110151846,0.03700000047683716,42.68011780758244,0.14100000262260437,41.008758973952,0.08299999684095383,33.939281607270885,0.04600000008940697,7.127475256464442,0.0430000014603138,4.379452834368359,0.06599999964237213,19.84068377695731,0.08799999952316284,4.854461234506096,0.12800000607967377,25.85200829121081,0.09000000357627869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06701798214121,0.028999999165534973,87.002794508521,0.017000000923871994,28.821603774767585,0.019999999552965164,81.30335437458801,0.020999999716877937,66.42157708356031,0.03999999910593033,37.35629957508375,0.052000001072883606,27.620180030458663,0.039000000804662704,2.3258202957871625,0.0430000014603138,10.299231068591139,0.0430000014603138,31.495960670289477,0.07699999958276749,33.10847645736786,0.0820000022649765,28.38627084406305,0.06400000303983688,,,,,,,23.507850251784603,0.39500001072883606,7.072091393449976,0.29499998688697815,6.136649001250676,0.09799999743700027,16.35807376279138,0.01600000075995922,43.57801283023984,0.014000000432133675,33.966919971942964,0.04899999871850014,87.16527376339047,0.01600000075995922,11.263014772491559,0.017999999225139618,45.95582259316944,0.01600000075995922,12.946614227979245,0.014000000432133675,,,,,9.623938758318708,0.09000000357627869,37.38960234996042,0.13199999928474426,9.806177710410237,0.020999999716877937,29.275061263360325,0.03099999949336052,29.481790853616136,0.026000000536441803,9.992101992382617,0.02199999988079071,12.04501033822822,0.08699999749660492,,,,,37.45432122581637,0.014000000432133675,153.53543418526837,0.03500000014901161,,,,,,,,,3.1642088437320903,0.02800000086426735,14.28079700530424,0.02199999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,89.40179483617321,0.026000000536441803,114.77598989017253,0.03099999949336052,100.02687698335413,0.023000000044703484,70.07111447565394,0.03400000184774399,47.6185129374495,0.03700000047683716,37.312980473008835,0.023000000044703484,106.05658575789236,0.026000000536441803,65.54006695862383,0.1120000034570694,25.57410023974854,0.06599999964237213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61567450934071,0.032999999821186066,63.32992562534649,0.032999999821186066,47.77388154169812,0.028999999165534973,65.9110739786506,0.019999999552965164,11.35911936571658,0.013000000268220901,24.806293675731528,0.019999999552965164,23.183593920923045,0.02800000086426735,18.065063920829648,0.04800000041723251,5.996079992261597,0.04899999871850014,14.360313248384289,0.02199999988079071,29.104254995745865,0.014999999664723873,15.197849040025643,0.014999999664723873,56.316605291671124,0.03999999910593033,61.79171255064812,0.11999999731779099,40.948831169905326,0.14300000667572021,41.089988740218516,0.019999999552965164,21.4963607951892,0.017000000923871994,16.0986286902896,0.014000000432133675,10.974193667131804,0.4699999988079071,25.923520995989534,0.30399999022483826,30.836166074004183,0.1120000034570694,28.777355458889993,0.14800000190734863,,,,,7.249799985450694,0.5410000085830688,0.03616211574140224,0.37700000405311584,,,,,,,,,,,,,,,43.929842369912166,0.7770000100135803,,,,,13.717800419957218,0.12700000405311584,12.04982054476521,0.04699999839067459,11.410073019068804,0.03099999949336052,,,,,,,21.396566977209375,0.41600000858306885,9.842482019306397,0.14800000190734863,,,,,38.54215025110524,0.18400000035762787,40.37522971076582,0.19900000095367432,25.49545447889583,0.14399999380111694,5.946779906474645,0.06300000101327896,19.476599848497152,0.08299999684095383,,,,,,,50.105747493308044,0.3059999942779541,61.98541488455463,0.20900000631809235,61.88047848149385,0.057999998331069946,,,,,,,16.378269929891257,0.18199999630451202,30.981117792582484,0.289000004529953,41.78388880503845,0.11900000274181366,,,,,,,,,,,,,,,,,,
5,31.659598470076865,0.05900000035762787,28.808656183718973,0.05400000140070915,30.068640556345606,0.035999998450279236,49.27704983232931,0.04100000113248825,21.7117084224796,0.06700000166893005,4.322217250882021,0.06700000166893005,39.04559043599749,0.03200000151991844,121.93448758942105,0.07500000298023224,27.102337968339654,0.1080000028014183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8992940341262403,0.07199999690055847,15.652204624783673,0.0560000017285347,26.0502386693555,0.04899999871850014,18.632316128496893,0.054999999701976776,15.316589589914289,0.06300000101327896,34.05813764639498,0.02199999988079071,15.397649780853234,0.04800000041723251,19.894951798836583,0.041999999433755875,,,43.45268993652638,0.10199999809265137,23.564354012079747,0.026000000536441803,31.93424644068554,0.026000000536441803,46.480125786390126,0.029999999329447746,56.96476744063565,0.032999999821186066,63.148891868154024,0.04100000113248825,9.49545049573372,0.07699999958276749,16.0550702561275,0.03700000047683716,7.240644324540459,0.07199999690055847,,,,,,,,,,,,,9.698514291420658,0.27300000190734863,32.06750956614008,0.19599999487400055,3.1696609782269247,0.0430000014603138,,,,,,,,,,,,,40.17202634923849,0.17399999499320984,12.151204625270408,0.10100000351667404,20.824428372529944,0.14000000059604645,26.10089669786502,0.16200000047683716,11.25131823469851,0.1289999932050705,39.893138525248844,0.13300000131130219,,,,,,,59.83241876531904,0.09700000286102295,14.980967715882777,0.05299999937415123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25.486212686085345,0.028999999165534973,,,,,,,,,,,56.2288327005635,0.11500000208616257,23.657310163582682,0.06300000101327896,40.40611238396311,0.0430000014603138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0905612268486,0.07800000160932541,61.46893857568103,0.023000000044703484,94.1298177193746,0.024000000208616257,86.54032502616708,0.017999999225139618,,,,,,,,,,,,,257.6429939091804,0.041999999433755875,241.66745532846,0.07900000363588333,228.8409406260981,0.03999999910593033,216.73269880602385,0.017000000923871994,,,,,,,,,40.32575356344978,0.029999999329447746,,,,,,,,,,,349.3725906135602,0.017000000923871994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
